58.7037 	EXP 	slider: markerPos = 47.0
58.7203 	EXP 	slider: markerPos = 44.833333333333336
58.7369 	EXP 	slider: markerPos = 39.166666666666664
58.7536 	EXP 	slider: markerPos = 37.5
58.7700 	EXP 	slider: markerPos = 35.66666666666667
58.7870 	EXP 	slider: markerPos = 34.833333333333336
58.8040 	EXP 	slider: markerPos = 34.5
58.8201 	EXP 	slider: markerPos = 34.333333333333336
58.8367 	EXP 	slider: markerPos = 34.166666666666664
58.8536 	EXP 	slider: markerPos = 34.0
58.8700 	EXP 	slider: markerPos = 33.833333333333336
58.8867 	EXP 	slider: markerPos = 33.833333333333336
58.9035 	EXP 	slider: markerPos = 33.666666666666664
58.9200 	EXP 	slider: markerPos = 33.666666666666664
58.9367 	EXP 	slider: markerPos = 33.666666666666664
58.9535 	EXP 	slider: markerPos = 33.666666666666664
58.9703 	EXP 	slider: markerPos = 33.666666666666664
58.9867 	EXP 	slider: markerPos = 33.666666666666664
58.9897 	DATA 	Mouse:  Left button up, pos=(302,164)
59.0038 	EXP 	slider: markerPos = 33.666666666666664
59.9733 	DATA 	Mouse: Left button down, pos=(301,165)
59.9863 	EXP 	slider: markerPos = 33.5
60.0032 	EXP 	slider: markerPos = 33.5
60.0200 	EXP 	slider: markerPos = 33.5
60.0365 	EXP 	slider: markerPos = 33.5
60.0534 	EXP 	slider: markerPos = 33.666666666666664
60.0699 	EXP 	slider: markerPos = 34.5
60.0865 	EXP 	slider: markerPos = 36.333333333333336
60.1032 	EXP 	slider: markerPos = 38.5
