participant,band,channel,statistic,p_value,p_value_corrected,significant
1,alpha,3L,-3.5660313340725285,0.00040540183908074364,0.002792768224778456,True
1,alpha,4L,-4.184544121236047,3.501427452360194e-05,0.0004070409413368725,True
1,alpha,5L,-2.793704694707226,0.005456339722399837,0.023065436099235673,True
1,alpha,6L,-1.6533524082904307,0.09902834533537327,0.19388707613030978,False
1,alpha,7L,-1.1152708766716444,0.2653908296821565,0.4255404682834578,False
1,alpha,8L,-1.0271209627571858,0.3049720532251803,0.4766790075620465,False
1,alpha,9L,0.16595111427474127,0.8682776237793701,0.8995009728335118,False
1,alpha,10L,0.6011140593467765,0.5480978280695585,0.6751403709995887,False
1,alpha,1R,-0.6191322155965366,0.5361748065253926,0.6648567600914869,False
1,alpha,2R,-0.7215630246079067,0.47097647319165037,0.6302275108895465,False
1,alpha,3R,-0.12051526217972722,0.904134314996674,0.9189561890130129,False
1,alpha,4R,0.31135066157803404,0.7556930798231292,0.8366601955184645,False
1,alpha,5R,-0.451721254845652,0.6517098355890412,0.7576126838722603,False
1,alpha,6R,-1.380658459310773,0.16813986034236766,0.2895742039229665,False
1,alpha,7R,-0.5769190441235393,0.5643123151216701,0.6905400698199384,False
1,alpha,8R,-0.18259264742945996,0.8552083460900053,0.8995009728335118,False
1,alpha,9R,0.029265871389382258,0.9766668557247346,0.9766668557247346,False
1,alpha,10R,0.4025576906228363,0.6874844699010312,0.7893340209974803,False
1,alpha,1LA,-4.861309496603122,1.6668269339932497e-06,2.5835817476895373e-05,True
1,alpha,2LA,-3.4611940898275284,0.0005945613660560357,0.003949586217372237,True
1,alpha,3LA,-0.19216180555314288,0.8477110677821695,0.8995009728335118,False
1,alpha,1LB,-4.706290147971327,3.4606102277019018e-06,4.951334633481183e-05,True
1,alpha,2LB,-5.063106780229064,6.256217287189926e-07,1.0578694685612057e-05,True
1,alpha,3LB,-3.846383280371578,0.0001390484291725658,0.0013612109382156441,True
1,alpha,4LB,-2.946403151555685,0.0033992765007048943,0.017562928586975286,True
1,alpha,5LB,-1.76582756295476,0.07817263791070009,0.1633720297909013,False
1,alpha,1LC,-3.1607537597130078,0.0016909958734036743,0.009828913514158856,True
1,alpha,2LC,-2.6590407104012397,0.008144787987720876,0.030298611314321662,True
1,alpha,3LC,-2.761227748930601,0.006018425781848903,0.024335373813562957,True
1,alpha,4LC,-0.8410582743202151,0.4008079373718644,0.5779091190012928,False
1,alpha,5LC,-0.27528542736805,0.7832363168654354,0.8519412569413508,False
1,alpha,1LD,-2.004270319126243,0.045701559327303805,0.11806236159553483,False
1,alpha,2LD,-1.121136468698922,0.26288921594092773,0.42519473186967444,False
1,alpha,3LD,-0.2859646561956448,0.7750503262169082,0.8479962392726172,False
1,alpha,4LD,0.06392676947038277,0.949059844717341,0.9541898979320292,False
1,alpha,1RA,-0.30353137612377457,0.7616396608226451,0.838254301260426,False
1,alpha,2RA,-1.6326814360945294,0.10330748735277843,0.19809476956305969,False
1,alpha,3RA,-0.333915623328177,0.7386147870954529,0.8276045204804473,False
1,alpha,1RB,-0.8963519254397132,0.37059338921812235,0.5427588220044942,False
1,alpha,2RB,-0.6718274382896352,0.5020737871389194,0.653047023831042,False
1,alpha,3RB,-1.0143307944857993,0.3110260650365161,0.48209040080659993,False
1,alpha,4RB,-0.6464937590253497,0.5183231321823101,0.6573431725901486,False
1,alpha,5RB,1.1923818621513038,0.23380457255181625,0.38147061837401597,False
1,alpha,1RC,-0.6603830602354336,0.5093806971540942,0.6534124804873208,False
1,alpha,2RC,0.16314529716471973,0.8704848124195276,0.8995009728335118,False
1,alpha,3RC,-0.16919667487530574,0.8657257978972921,0.8995009728335118,False
1,alpha,4RC,0.12742763955145456,0.8986647208633876,0.9184155938493961,False
1,alpha,5RC,0.5169863248194242,0.6054458380228314,0.7334449579700808,False
1,alpha,1RD,0.7501121369217038,0.4536195029761785,0.6203913790703617,False
1,alpha,2RD,1.2906595620370864,0.19755264602191205,0.33103416360428506,False
1,alpha,3RD,0.9396273866939868,0.3479646644637908,0.5261904682135373,False
1,alpha,4RD,0.5087476171620544,0.611204131641734,0.7334449579700808,False
1,beta,1Z,-3.3682754497915743,0.0008282959798817542,0.005135435075266877,True
1,beta,2Z,-3.394495253095197,0.0007548839755403304,0.004841669636224188,True
1,beta,3Z,-2.1392298438467656,0.033009982690812026,0.09193395858615615,False
1,beta,4Z,-2.9173830881275054,0.003724926500285492,0.017631181026936626,True
1,beta,6Z,-0.14261366642310122,0.8866657037122152,0.911159231439072,False
1,beta,7Z,-1.4220054340345862,0.15578866368047603,0.2733650136280051,False
1,beta,8Z,-0.6264671980961415,0.5313588877842264,0.6648567600914869,False
1,beta,9Z,-0.1703898001419612,0.8647880533527842,0.8995009728335118,False
1,beta,1L,-5.6662365602555145,2.7619307750193585e-08,1.2842978103840016e-06,True
1,beta,2L,-6.114520957599963,2.2678500128050398e-09,1.4060670079391247e-07,True
1,beta,3L,-5.457171448352542,8.411194732877139e-08,2.33243014020664e-06,True
1,beta,4L,-5.449030861594119,8.777962893250796e-08,2.33243014020664e-06,True
1,beta,5L,-2.907042540637477,0.0038476764387899527,0.017631181026936626,True
1,beta,6L,-0.8138392702506831,0.4162117417667094,0.5909571295313584,False
1,beta,7L,-0.7421524441860867,0.45842200191338345,0.6223831558824038,False
1,beta,8L,-0.7507254171481802,0.45325066472832765,0.6203913790703617,False
1,beta,9L,0.5115268881606956,0.6092588884962941,0.7334449579700808,False
1,beta,10L,1.0395117134886604,0.2991824376993433,0.471592656034558,False
1,beta,1R,-1.6586112092573573,0.09796267818663408,0.19384104407142488,False
1,beta,2R,-1.3298261567015566,0.18431851209368894,0.3116658477220558,False
1,beta,3R,0.46698661398157043,0.6407587331714604,0.756739500956656,False
1,beta,4R,2.1597695047701673,0.031372444035946793,0.08977345524132467,False
1,beta,5R,2.316160454332776,0.02104433785465903,0.06523744734944299,False
1,beta,6R,0.6622833447243951,0.5081635617696485,0.6534124804873208,False
1,beta,7R,-1.7822748903119392,0.0754479597976443,0.16130253473979128,False
1,beta,8R,-1.4962557899402833,0.1353601327666327,0.24443674460770567,False
1,beta,9R,-0.730997477730102,0.46520027792402563,0.6270090702454258,False
1,beta,10R,0.6446548696154769,0.5195131525309239,0.6573431725901486,False
1,beta,1LA,-6.164468613006425,1.7007140407575676e-09,1.4060670079391247e-07,True
1,beta,2LA,-3.6891518789727282,0.00025548783427660466,0.0021600335079749304,True
1,beta,3LA,0.31993106216624967,0.7491843575693826,0.8344209012449412,False
1,beta,1LB,-6.398547691980165,4.3087859150880974e-10,8.01434180206386e-08,True
1,beta,2LB,-5.30248917177019,1.8760273130127008e-07,3.877123113559581e-06,True
1,beta,3LB,-5.5012244200170235,6.670568049495268e-08,2.33243014020664e-06,True
1,beta,4LB,-3.3049797049853513,0.0010337812923743462,0.006202687754246077,True
1,beta,5LB,-0.7627798547206563,0.44603547589913606,0.6192283340241794,False
1,beta,1LC,-5.25043231423428,2.4471324365160046e-07,4.5516663319197684e-06,True
1,beta,2LC,-4.560157009632943,6.76806269138713e-06,8.991854718557187e-05,True
1,beta,3LC,-4.503840518400179,8.723783471158532e-06,0.00010817491504236581,True
1,beta,4LC,-3.1118783468142914,0.001989764940357653,0.011215038754743134,True
1,beta,5LC,-0.2075516410857457,0.8356826217678189,0.8933159060276685,False
1,beta,1LD,-5.371723397322047,1.3131314436079993e-07,3.053030606388598e-06,True
1,beta,2LD,-3.969850017347076,8.498292635555815e-05,0.0008781569056741009,True
1,beta,3LD,-2.6997201721104767,0.007228397250633879,0.028605997630168117,True
1,beta,4LD,-0.23127535062476062,0.8172168328458379,0.8786261902273171,False
1,beta,1RA,0.9234139346755694,0.35633730116336415,0.5302299041310858,False
1,beta,2RA,1.7179694698193686,0.08656089514593983,0.1769266648037891,False
1,beta,3RA,1.8375102445260845,0.06686162000533008,0.14983447374688427,False
1,beta,1RB,-1.8839447677589596,0.0602832689783208,0.14375241064061114,False
1,beta,2RB,-1.7830964991410694,0.07531391779466742,0.16130253473979128,False
1,beta,3RB,-1.6332646089278025,0.10318477291541014,0.19809476956305969,False
1,beta,4RB,-0.46409889574338065,0.6428244152934983,0.756739500956656,False
1,beta,5RB,-0.3946973130756626,0.6932725300657019,0.7910962613019665,False
1,beta,1RC,-2.351764804369169,0.019159212318149887,0.06251953493291015,False
1,beta,2RC,-1.759103059626474,0.07930953894197411,0.16390638048007983,False
1,beta,3RC,-2.3262032455467323,0.020496842098380937,0.06461716322540431,False
1,beta,4RC,-3.0969637209859227,0.0020901901699124474,0.011434569753050447,True
1,beta,5RC,-1.6097937577734718,0.10821628339763102,0.2053900888975446,False
1,beta,1RD,-2.16653743310884,0.03084841377137377,0.08977345524132467,False
1,beta,2RD,-2.0963203032801134,0.036669157855608474,0.09884729508903153,False
1,beta,3RD,-2.0266976510456653,0.04334325502547255,0.11354711879912528,False
1,beta,4RD,-1.8120626167523952,0.07071153578431429,0.1547334783044995,False
2,theta,1Z,-0.9904847321766934,0.3225375193974884,0.4999331550661071,False
2,theta,2Z,-1.2984619687730832,0.1948786096835795,0.3624742140114579,False
2,theta,3Z,-1.1400903834958502,0.25493255572760326,0.42718428257057844,False
2,theta,4Z,-1.2130546197657073,0.2258266054849181,0.400035701144712,False
